Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
2/20/1975,,62,45,0,0,0
2/21/1975,,76,47,0.03,0,0
2/22/1975,,80,68,0,0,0
2/23/1975,,72,36,0.09,0,0
2/24/1975,,53,32,0,0,0
2/25/1975,,72,34,0,0,0
2/26/1975,,73,44,0,0,0
2/27/1975,,73,48,0,0,0
2/28/1975,,75,50,0,0,0
3/1/1975,,83,53,0.04,0,0
3/2/1975,,69,48,0,0,0
3/3/1975,,56,46,0,0,0
3/4/1975,,47,39,1.32,0,0
3/5/1975,,62,35,0,0,0
3/6/1975,,78,46,0,0,0
3/7/1975,,82,60,0,0,0
3/8/1975,,64,46,0,0,0
3/9/1975,,67,44,0,0,0
3/10/1975,,81,66,0,0,0
3/11/1975,,81,66,0,0,0
3/12/1975,,81,72,0,0,0
3/13/1975,,73,44,0.25,0,0
3/14/1975,,59,38,0,0,0
3/15/1975,,66,43,0.27,0,0
3/16/1975,,78,50,0,0,0
3/17/1975,,63,54,0.67,0,0
3/18/1975,,76,56,0.68,0,0
3/19/1975,,75,49,0,0,0
3/20/1975,,75,47,0,0,0
3/21/1975,,77,54,0,0,0
3/22/1975,,80,67,0,0,0
3/23/1975,,81,70,0.36,0,0
3/24/1975,,81,55,0,0,0
3/25/1975,,79,48,0,0,0
3/26/1975,,78,52,0,0,0
3/27/1975,,80,65,0,0,0
3/28/1975,,81,74,0,0,0
3/29/1975,,76,43,0.04,0,0
3/30/1975,,57,42,0,0,0
3/31/1975,,60,41,0,0,0
4/1/1975,,72,55,0,0,0
4/2/1975,,81,50,0.22,0,0
4/3/1975,,60,39,0,0,0
4/4/1975,,67,37,0,0,0
4/5/1975,,71,51,0,0,0
4/6/1975,,76,53,0,0,0
4/7/1975,,76,52,0,0,0
4/8/1975,,71,64,1.23,0,0
4/9/1975,,83,68,0,0,0
4/10/1975,,74,64,0.46,0,0
4/11/1975,,68,53,0,0,0
4/12/1975,,66,49,0,0,0
4/13/1975,,66,53,0.21,0,0
4/14/1975,,71,55,1.59,0,0
4/15/1975,,75,50,0,0,0
4/16/1975,,80,51,0,0,0
4/17/1975,,78,60,0,0,0
4/18/1975,,82,72,0,0,0
4/19/1975,,77,61,0,0,0
4/20/1975,,71,58,0.22,0,0
4/21/1975,,63,60,0.34,0,0
4/22/1975,,82,59,0,0,0
4/23/1975,,82,63,0,0,0
4/24/1975,,85,73,0,0,0
4/25/1975,,86,71,0,0,0
4/26/1975,,88,73,0,0,0
4/27/1975,,86,72,0,0,0
4/28/1975,,76,70,0.51,0,0
4/29/1975,,84,67,0.02,0,0
4/30/1975,,82,65,1.19,0,0
5/1/1975,,81,65,0.02,0,0
5/2/1975,,82,65,0,0,0
5/3/1975,,85,70,0,0,0
5/4/1975,,83,68,0,0,0
5/5/1975,,85,69,0,0,0
5/6/1975,,85,76,0,0,0
5/7/1975,,85,76,0,0,0
5/8/1975,,81,67,1.13,0,0
5/9/1975,,88,68,1.73,0,0
5/10/1975,,84,67,0,0,0
5/11/1975,,86,65,0,0,0
5/12/1975,,87,70,0.01,0,0
5/13/1975,,87,67,0.56,0,0
5/14/1975,,80,67,0.72,0,0
5/15/1975,,80,65,0.15,0,0
5/16/1975,,80,62,0,0,0
5/17/1975,,81,64,0,0,0
5/18/1975,,86,66,0,0,0
5/19/1975,,85,65,0,0,0
5/20/1975,,85,67,0,0,0
5/21/1975,,89,71,0,0,0
5/22/1975,,89,68,0,0,0
5/23/1975,,87,68,0,0,0
5/24/1975,,89,71,0,0,0
5/25/1975,,90,72,0,0,0
5/26/1975,,91,71,0,0,0
5/27/1975,,90,68,2.11,0,0
5/28/1975,,87,68,0.43,0,0
5/29/1975,,84,69,0.75,0,0
5/30/1975,,76,68,1.84,0,0
5/31/1975,,82,67,0,0,0
6/1/1975,,83,58,0,0,0
6/2/1975,,87,65,0,0,0
6/3/1975,,87,67,0,0,0
6/4/1975,,89,71,0,0,0
6/5/1975,,90,72,0,0,0
6/6/1975,,90,72,0,0,0
6/7/1975,,91,72,0,0,0
6/8/1975,,89,74,0.73,0,0
6/9/1975,,86,77,0.03,0,0
6/10/1975,,85,74,0.7,0,0
6/11/1975,,83,73,0.31,0,0
6/12/1975,,90,73,0,0,0
6/13/1975,,92,73,0,0,0
6/14/1975,,89,75,0,0,0
6/15/1975,,84,68,1.37,0,0
6/16/1975,,88,72,0,0,0
6/17/1975,,90,77,0,0,0
6/18/1975,,92,76,0,0,0
6/19/1975,,91,73,0,0,0
6/20/1975,,92,71,0,0,0
6/21/1975,,92,70,0,0,0
6/22/1975,,91,73,0,0,0
6/23/1975,,88,72,0.13,0,0
6/24/1975,,88,72,0.4,0,0
6/25/1975,,88,71,1.72,0,0
6/26/1975,,88,69,0,0,0
6/27/1975,,90,72,0,0,0
6/28/1975,,87,72,0.08,0,0
6/29/1975,,91,73,0,0,0
6/30/1975,,88,72,2.07,0,0
7/1/1975,,82,72,0.05,0,0
7/2/1975,,91,71,0.92,0,0
7/3/1975,,91,71,0.16,0,0
7/4/1975,,91,71,0,0,0
7/5/1975,,93,77,0,0,0
7/6/1975,,91,77,0,0,0
7/7/1975,,92,74,0,0,0
7/8/1975,,91,75,0,0,0
7/9/1975,,91,75,0.26,0,0
7/10/1975,,90,73,0.75,0,0
7/11/1975,,84,73,3.84,0,0
7/12/1975,,89,72,0,0,0
7/13/1975,,88,73,1.58,0,0
7/14/1975,,83,72,0,0,0
7/15/1975,,86,71,0,0,0
7/16/1975,,89,72,0,0,0
7/17/1975,,91,75,0,0,0
7/18/1975,,91,75,0,0,0
7/19/1975,,92,73,2.33,0,0
7/20/1975,,92,73,0,0,0
7/21/1975,,93,75,0.04,0,0
7/22/1975,,90,73,0.2,0,0
7/23/1975,,88,72,0,0,0
7/24/1975,,92,75,0.17,0,0
7/25/1975,,89,74,1.39,0,0
7/26/1975,,92,75,0,0,0
7/27/1975,,93,73,0,0,0
7/28/1975,,91,74,0,0,0
7/29/1975,,88,76,0.21,0,0
7/30/1975,,88,75,1.62,0,0
7/31/1975,,83,75,1,0,0
8/1/1975,,80,72,1.29,0,0
8/2/1975,,87,74,0.28,0,0
8/3/1975,,89,75,0.21,0,0
8/4/1975,,87,73,1.13,0,0
8/5/1975,,83,72,0,0,0
8/6/1975,,88,71,0.22,0,0
8/7/1975,,90,69,0,0,0
8/8/1975,,88,69,0,0,0
8/9/1975,,84,71,0.24,0,0
8/10/1975,,83,71,0.76,0,0
8/11/1975,,89,72,0.56,0,0
8/12/1975,,93,75,0,0,0
8/13/1975,,92,75,0,0,0
8/14/1975,,93,76,0,0,0
8/15/1975,,91,75,0.02,0,0
8/16/1975,,92,76,0.01,0,0
8/17/1975,,93,74,0,0,0
8/18/1975,,93,74,0,0,0
8/19/1975,,94,76,0.19,0,0
8/20/1975,,94,75,0,0,0
8/21/1975,,93,73,0,0,0
8/22/1975,,91,74,0.72,0,0
8/23/1975,,87,74,0.59,0,0
8/24/1975,,91,73,0.01,0,0
8/25/1975,,90,73,0.38,0,0
8/26/1975,,91,72,1.4,0,0
8/27/1975,,92,72,0.15,0,0
8/28/1975,,94,73,0,0,0
8/29/1975,,90,72,0.1,0,0
8/30/1975,,91,72,0.44,0,0
8/31/1975,,90,70,0,0,0
9/1/1975,,92,74,0,0,0
9/2/1975,,93,75,0,0,0
9/3/1975,,93,74,0,0,0
9/4/1975,,82,73,0.21,0,0
9/5/1975,,85,73,1,0,0
9/6/1975,,85,72,0.16,0,0
9/7/1975,,84,71,0,0,0
9/8/1975,,90,73,0.4,0,0
9/9/1975,,91,74,0,0,0
9/10/1975,,89,72,0,0,0
9/11/1975,,91,72,0,0,0
9/12/1975,,91,73,0.64,0,0
9/13/1975,,81,65,0,0,0
9/14/1975,,82,60,0,0,0
9/15/1975,,88,65,0,0,0
9/16/1975,,86,73,0.03,0,0
9/17/1975,,86,69,0.01,0,0
9/18/1975,,89,66,0,0,0
9/19/1975,,91,71,0,0,0
9/20/1975,,89,69,0,0,0
9/21/1975,,86,65,0,0,0
9/22/1975,,70,60,0.13,0,0
9/23/1975,,75,54,0,0,0
9/24/1975,,78,50,0,0,0
9/25/1975,,77,54,0,0,0
9/26/1975,,76,52,0,0,0
9/27/1975,,78,51,0,0,0
9/28/1975,,80,51,0,0,0
9/29/1975,,83,51,0,0,0
9/30/1975,,81,59,0,0,0
10/1/1975,,85,69,0,0,0
10/2/1975,,77,53,0,0,0
10/3/1975,,74,49,0,0,0
10/4/1975,,81,50,0,0,0
10/5/1975,,83,61,0,0,0
10/6/1975,,82,60,0,0,0
10/7/1975,,80,60,0,0,0
10/8/1975,,86,58,0,0,0
10/9/1975,,89,60,0,0,0
10/10/1975,,90,65,0,0,0
10/11/1975,,89,63,0,0,0
10/12/1975,,88,61,0,0,0
10/13/1975,,87,61,0,0,0
10/14/1975,,88,59,0,0,0
10/15/1975,,86,71,0.57,0,0
10/16/1975,,76,67,0.43,0,0
10/17/1975,,80,60,0,0,0
10/18/1975,,75,51,0,0,0
10/19/1975,,76,47,0,0,0
10/20/1975,,79,47,0,0,0
10/21/1975,,78,51,0,0,0
10/22/1975,,80,55,0,0,0
10/23/1975,,82,62,0.33,0,0
10/24/1975,,85,70,0,0,0
10/25/1975,,84,60,0,0,0
10/26/1975,,61,55,0.18,0,0
10/27/1975,,80,61,0,0,0
10/28/1975,,84,64,0,0,0
10/29/1975,,87,62,0,0,0
10/30/1975,,81,54,0,0,0
10/31/1975,,79,45,0,0,0
11/1/1975,,85,61,0,0,0
11/2/1975,,85,64,0,0,0
11/3/1975,,80,68,0.1,0,0
11/4/1975,,83,64,0.26,0,0
11/5/1975,,84,64,0,0,0
11/6/1975,,81,66,0,0,0
11/7/1975,,83,61,0,0,0
11/8/1975,,84,67,0,0,0
11/9/1975,,85,69,0,0,0
11/10/1975,,81,65,0.01,0,0
11/11/1975,,81,63,0,0,0
11/12/1975,,73,46,0,0,0
11/13/1975,,60,39,0,0,0
11/14/1975,,63,35,0,0,0
11/15/1975,,68,36,0,0,0
11/16/1975,,75,43,0,0,0
11/17/1975,,75,47,0,0,0
11/18/1975,,79,49,0,0,0
11/19/1975,,81,63,0,0,0
11/20/1975,,72,47,0.56,0,0
11/21/1975,,56,37,0,0,0
11/22/1975,,50,35,0,0,0
11/23/1975,,51,31,0,0,0
11/24/1975,,57,30,0,0,0
11/25/1975,,64,35,0,0,0
11/26/1975,,66,36,1.3,0,0
11/27/1975,,57,31,0,0,0
11/28/1975,,71,42,0,0,0
11/29/1975,,78,69,0,0,0
11/30/1975,,75,48,0.48,0,0
12/1/1975,,57,37,0,0,0
12/2/1975,,63,33,0,0,0
12/3/1975,,68,35,0,0,0
12/4/1975,,76,40,0,0,0
12/5/1975,,79,53,0,0,0
12/6/1975,,74,61,1.5,0,0
12/7/1975,,63,50,0,0,0
12/8/1975,,57,45,0,0,0
12/9/1975,,62,41,0,0,0
12/10/1975,,64,38,0,0,0
12/11/1975,,72,44,0,0,0
12/12/1975,,75,51,0,0,0
12/13/1975,,80,60,0,0,0
12/14/1975,,79,63,0,0,0
12/15/1975,,81,56,0,0,0
12/16/1975,,57,50,0.01,0,0
12/17/1975,,52,37,0,0,0
12/18/1975,,40,29,0,0,0
12/19/1975,,43,23,0,0,0
12/20/1975,,60,37,0,0,0
12/21/1975,,52,35,0,0,0
12/22/1975,,48,35,0,0,0
12/23/1975,,57,37,0,0,0
12/24/1975,,50,37,0.14,0,0
12/25/1975,,51,42,0.44,0,0
12/26/1975,,46,33,0,0,0
12/27/1975,,62,32,0,0,0
12/28/1975,,70,41,1.18,0,0
12/29/1975,,66,55,0.18,0,0
12/30/1975,,55,42,0.14,0,0
12/31/1975,,65,39,0,0,0
1/1/1976,,71,46,0,0,0
1/2/1976,,75,52,0.88,0,0
1/3/1976,,52,35,0.4,0,0
1/4/1976,,46,29,0,0,0
1/5/1976,,44,29,0,0,0
1/6/1976,,68,36,0,0,0
1/7/1976,,70,33,0,0,0
1/8/1976,,40,27,0,0,0
1/9/1976,,49,23,0,0,0
1/10/1976,,57,28,0,0,0
1/11/1976,,65,55,0.07,0,0
1/12/1976,,72,58,0,0,0
1/13/1976,,78,60,0,0,0
1/14/1976,,61,41,0,0,0
1/15/1976,,61,32,0,0,0
1/16/1976,,68,42,0,0,0
1/17/1976,,52,32,0,0,0
1/18/1976,,58,32,0,0,0
1/19/1976,,67,40,0,0,0
1/20/1976,,65,43,0,0,0
1/21/1976,,59,33,0,0,0
1/22/1976,,68,38,0,0,0
1/23/1976,,71,36,0,0,0
1/24/1976,,74,54,0,0,0
1/25/1976,,71,60,0.68,0,0
1/26/1976,,60,40,0,0,0
1/27/1976,,52,35,0,0,0
1/28/1976,,57,27,0,0,0
1/29/1976,,69,37,0,0,0
1/30/1976,,72,37,0,0,0
1/31/1976,,65,44,1.06,0,0
2/1/1976,,66,42,0.1,0,0
2/2/1976,,65,37,0,0,0
2/3/1976,,74,41,0,0,0
2/4/1976,,75,51,0,0,0
2/5/1976,,72,61,0.22,0,0
2/6/1976,,66,40,2,0,0
2/7/1976,,48,35,0,0,0
2/8/1976,,62,34,0,0,0
2/9/1976,,71,42,0,0,0
2/10/1976,,75,53,0,0,0
2/11/1976,,75,53,0,0,0
2/12/1976,,76,53,0,0,0
2/13/1976,,76,52,0,0,0
2/14/1976,,76,58,0,0,0
2/15/1976,,80,61,0,0,0
2/16/1976,,79,65,0,0,0
2/17/1976,,75,67,0,0,0
2/18/1976,,77,55,0,0,0
2/19/1976,,80,48,0,0,0
2/20/1976,,78,56,0,0,0
2/21/1976,,71,47,0.9,0,0
2/22/1976,,56,40,0,0,0
2/23/1976,,67,36,0,0,0
2/24/1976,,70,38,0,0,0
2/25/1976,,72,43,0,0,0
2/26/1976,,76,52,0,0,0
2/27/1976,,77,52,0,0,0
2/28/1976,,77,46,0,0,0
2/29/1976,,78,52,0,0,0
3/1/1976,,81,60,0,0,0
3/2/1976,,81,69,0,0,0
3/3/1976,,80,69,0,0,0
3/4/1976,,79,70,0,0,0
3/5/1976,,83,64,0.84,0,0
3/6/1976,,64,52,0,0,0
3/7/1976,,63,56,0,0,0
3/8/1976,,76,55,0.86,0,0
3/9/1976,,61,47,0,0,0
3/10/1976,,68,44,0,0,0
3/11/1976,,76,48,0,0,0
3/12/1976,,82,68,0,0,0
3/13/1976,,68,54,0,0,0
3/14/1976,,58,48,0.04,0,0
3/15/1976,,77,58,0.09,0,0
3/16/1976,,70,43,0.3,0,0
3/17/1976,,65,38,0,0,0
3/18/1976,,72,43,0,0,0
3/19/1976,,76,61,0,0,0
3/20/1976,,80,69,0,0,0
3/21/1976,,73,55,0,0,0
3/22/1976,,68,52,0.21,0,0
3/23/1976,,74,46,0,0,0
3/24/1976,,71,46,4.04,0,0
3/25/1976,,66,61,2.17,0,0
3/26/1976,,80,62,0,0,0
3/27/1976,,75,56,0.04,0,0
3/28/1976,,78,57,0,0,0
3/29/1976,,83,71,0.11,0,0
3/30/1976,,79,55,0.07,0,0
3/31/1976,,69,49,0,0,0
4/1/1976,,75,45,0,0,0
4/2/1976,,78,50,0,0,0
4/3/1976,,78,53,0,0,0
4/4/1976,,78,54,0,0,0
4/5/1976,,68,60,0.08,0,0
4/6/1976,,79,58,0,0,0
4/7/1976,,80,54,0.13,0,0
4/8/1976,,82,61,0.13,0,0
4/9/1976,,78,52,0,0,0
4/10/1976,,80,48,0,0,0
4/11/1976,,83,53,0,0,0
4/12/1976,,84,61,0,0,0
4/13/1976,,78,59,0.04,0,0
4/14/1976,,82,60,0,0,0
4/15/1976,,83,62,0,0,0
4/16/1976,,82,72,0,0,0
4/17/1976,,84,71,0,0,0
4/18/1976,,84,70,0,0,0
4/19/1976,,83,63,0,0,0
4/20/1976,,82,67,0,0,0
4/21/1976,,81,60,0,0,0
4/22/1976,,86,54,0,0,0
4/23/1976,,85,58,0,0,0
4/24/1976,,83,65,0.09,0,0
4/25/1976,,83,63,0,0,0
4/26/1976,,78,55,0,0,0
4/27/1976,,80,53,0,0,0
4/28/1976,,84,50,0,0,0
4/29/1976,,80,60,0,0,0
4/30/1976,,70,63,0.12,0,0
5/1/1976,,77,58,0,0,0
5/2/1976,,80,50,0,0,0
5/3/1976,,85,55,0,0,0
5/4/1976,,82,57,0,0,0
5/5/1976,,83,62,0,0,0
5/6/1976,,89,68,0,0,0
5/7/1976,,86,66,2.04,0,0
5/8/1976,,77,64,0,0,0
5/9/1976,,83,62,0,0,0
5/10/1976,,78,68,1.21,0,0
5/11/1976,,85,68,0,0,0
5/12/1976,,87,71,0,0,0
5/13/1976,,76,68,0.68,0,0
5/14/1976,,82,60,0,0,0
5/15/1976,,78,55,0,0,0
5/16/1976,,85,61,0,0,0
5/17/1976,,82,64,0,0,0
5/18/1976,,78,57,0,0,0
5/19/1976,,80,53,0,0,0
5/20/1976,,81,58,0,0,0
5/21/1976,,84,60,0,0,0
5/22/1976,,86,67,0,0,0
5/23/1976,,90,66,0,0,0
5/24/1976,,88,66,0.35,0,0
5/25/1976,,85,64,0,0,0
5/26/1976,,82,70,0,0,0
5/27/1976,,87,65,0,0,0
5/28/1976,,82,59,0,0,0
5/29/1976,,88,62,0,0,0
5/30/1976,,87,64,0,0,0
5/31/1976,,80,67,0.06,0,0
6/1/1976,,82,67,0.15,0,0
6/2/1976,,88,64,0,0,0
6/3/1976,,89,70,0,0,0
6/4/1976,,89,67,0,0,0
6/5/1976,,85,70,0.08,0,0
6/6/1976,,85,68,0,0,0
6/7/1976,,84,68,0,0,0
6/8/1976,,89,63,0,0,0
6/9/1976,,89,66,0,0,0
6/10/1976,,92,64,0,0,0
6/11/1976,,90,67,0,0,0
6/12/1976,,91,64,0,0,0
6/13/1976,,91,63,0,0,0
6/14/1976,,91,68,0,0,0
6/15/1976,,90,74,0.16,0,0
6/16/1976,,82,73,0.49,0,0
6/17/1976,,86,71,1.03,0,0
6/18/1976,,90,72,0,0,0
6/19/1976,,87,70,0.06,0,0
6/20/1976,,86,68,0,0,0
6/21/1976,,85,62,0,0,0
6/22/1976,,87,63,0,0,0
6/23/1976,,91,72,0.01,0,0
6/24/1976,,92,74,0.54,0,0
6/25/1976,,90,74,0.21,0,0
6/26/1976,,91,73,0.87,0,0
6/27/1976,,91,73,0,0,0
6/28/1976,,92,72,0,0,0
6/29/1976,,88,71,0,0,0
6/30/1976,,90,71,0.92,0,0
7/1/1976,,88,70,0.32,0,0
7/2/1976,,90,71,0,0,0
7/3/1976,,89,73,0.29,0,0
7/4/1976,,90,73,0,0,0
7/5/1976,,87,71,0.46,0,0
7/6/1976,,82,70,0,0,0
7/7/1976,,85,70,0,0,0
7/8/1976,,88,71,0.52,0,0
7/9/1976,,84,73,0.31,0,0
7/10/1976,,86,73,0,0,0
7/11/1976,,87,76,0.02,0,0
7/12/1976,,90,72,0.19,0,0
7/13/1976,,90,71,0,0,0
7/14/1976,,91,73,0,0,0
7/15/1976,,91,73,0.05,0,0
7/16/1976,,92,72,1.57,0,0
7/17/1976,,80,71,0.1,0,0
7/18/1976,,88,68,0,0,0
7/19/1976,,91,68,0,0,0
7/20/1976,,90,71,0,0,0
7/21/1976,,88,74,0.27,0,0
7/22/1976,,89,71,0.02,0,0
7/23/1976,,92,72,0,0,0
7/24/1976,,94,74,0.61,0,0
7/25/1976,,92,72,0,0,0
7/26/1976,,92,72,0,0,0
7/27/1976,,90,76,0,0,0
7/28/1976,,92,74,0,0,0
7/29/1976,,92,75,0,0,0
7/30/1976,,92,76,0,0,0
7/31/1976,,93,78,0,0,0
8/1/1976,,94,76,0,0,0
8/2/1976,,85,72,2.01,0,0
8/3/1976,,87,70,0,0,0
8/4/1976,,89,69,0,0,0
8/5/1976,,88,75,0.53,0,0
8/6/1976,,92,75,0,0,0
8/7/1976,,94,75,0,0,0
8/8/1976,,90,69,0,0,0
8/9/1976,,88,63,0,0,0
8/10/1976,,90,65,0,0,0
8/11/1976,,92,67,0,0,0
8/12/1976,,92,73,0.08,0,0
8/13/1976,,91,74,0.41,0,0
8/14/1976,,91,71,0,0,0
8/15/1976,,89,73,0.26,0,0
8/16/1976,,92,70,0.06,0,0
8/17/1976,,94,72,0,0,0
8/18/1976,,93,72,0,0,0
8/19/1976,,90,70,0,0,0
8/20/1976,,89,67,0,0,0
8/21/1976,,90,69,0,0,0
8/22/1976,,91,71,0,0,0
8/23/1976,,93,71,0,0,0
8/24/1976,,92,73,0,0,0
8/25/1976,,95,76,0,0,0
8/26/1976,,96,74,0.04,0,0
8/27/1976,,87,72,0,0,0
8/28/1976,,89,73,0.31,0,0
8/29/1976,,88,71,0,0,0
8/30/1976,,91,71,0,0,0
8/31/1976,,92,72,0,0,0
9/1/1976,,92,68,0,0,0
9/2/1976,,93,71,0.34,0,0
9/3/1976,,94,73,0.05,0,0
9/4/1976,,79,71,0.37,0,0
9/5/1976,,87,69,0,0,0
9/6/1976,,90,70,0,0,0
9/7/1976,,90,71,0,0,0
9/8/1976,,90,70,0,0,0
9/9/1976,,93,73,0,0,0
9/10/1976,,84,63,0,0,0
9/11/1976,,82,59,0,0,0
9/12/1976,,88,56,0,0,0
9/13/1976,,93,70,0.68,0,0
9/14/1976,,87,67,0,0,0
9/15/1976,,89,70,0,0,0
9/16/1976,,90,67,0,0,0
9/17/1976,,88,68,0,0,0
9/18/1976,,88,67,0,0,0
9/19/1976,,90,68,0,0,0
9/20/1976,,84,71,0.62,0,0
9/21/1976,,84,69,0.23,0,0
9/22/1976,,84,60,0,0,0
9/23/1976,,89,61,0,0,0
9/24/1976,,92,71,0,0,0
9/25/1976,,89,72,0,0,0
9/26/1976,,92,71,0,0,0
9/27/1976,,85,71,0.48,0,0
9/28/1976,,78,71,3.66,0,0
9/29/1976,,74,65,0.01,0,0
9/30/1976,,80,58,0,0,0
10/1/1976,,82,55,0,0,0
10/2/1976,,86,58,0,0,0
10/3/1976,,86,62,0,0,0
10/4/1976,,86,61,0,0,0
10/5/1976,,78,68,0.3,0,0
10/6/1976,,72,55,0,0,0
10/7/1976,,74,52,0,0,0
10/8/1976,,60,50,0,0,0
10/9/1976,,73,44,0,0,0
10/10/1976,,78,45,0,0,0
10/11/1976,,81,50,0,0,0
10/12/1976,,79,52,0,0,0
10/13/1976,,81,53,0,0,0
10/14/1976,,83,60,0,0,0
10/15/1976,,81,55,0,0,0
10/16/1976,,68,55,0.21,0,0
10/17/1976,,68,48,0,0,0
10/18/1976,,71,40,0,0,0
10/19/1976,,77,48,0,0,0
10/20/1976,,62,42,0,0,0
10/21/1976,,69,37,0,0,0
10/22/1976,,75,40,0,0,0
10/23/1976,,79,52,0,0,0
10/24/1976,,80,62,0.19,0,0
10/25/1976,,75,55,0.03,0,0
10/26/1976,,70,48,0,0,0
10/27/1976,,59,46,0,0,0
10/28/1976,,57,48,0,0,0
10/29/1976,,70,51,2.81,0,0
10/30/1976,,65,50,0,0,0
10/31/1976,,66,45,0,0,0
11/1/1976,,66,43,0,0,0
11/2/1976,,69,48,0,0,0
11/3/1976,,75,44,0,0,0
11/4/1976,,69,46,0,0,0
11/5/1976,,64,42,0,0,0
11/6/1976,,71,36,0,0,0
11/7/1976,,77,44,0,0,0
11/8/1976,,65,37,0,0,0
11/9/1976,,73,35,0,0,0
11/10/1976,,76,52,0.06,0,0
11/11/1976,,78,47,0.33,0,0
11/12/1976,,53,40,0.03,0,0
11/13/1976,,46,37,0.74,0,0
11/14/1976,,48,40,0.3,0,0
11/15/1976,,48,41,0,0,0
11/16/1976,,54,43,0,0,0
11/17/1976,,64,46,0,0,0
11/18/1976,,65,46,0,0,0
11/19/1976,,56,52,1.59,0,0
11/20/1976,,64,54,0.26,0,0
11/21/1976,,66,43,0,0,0
11/22/1976,,57,37,0,0,0
11/23/1976,,61,33,0,0,0
11/24/1976,,67,39,0,0,0
11/25/1976,,71,43,0,0,0
11/26/1976,,75,60,0.13,0,0
11/27/1976,,74,55,0.67,0,0
11/28/1976,,55,32,2.73,0,0
11/29/1976,,40,28,0,0,0
11/30/1976,,49,26,0,0,0
12/1/1976,,62,29,0,0,0
12/2/1976,,59,40,0,0,0
12/3/1976,,62,33,0,0,0
12/4/1976,,65,35,0,0,0
12/5/1976,,67,36,0,0,0
12/6/1976,,64,52,1.3,0,0
12/7/1976,,54,34,0,0,0
12/8/1976,,61,30,0,0,0
12/9/1976,,65,36,0,0,0
12/10/1976,,70,52,0.05,0,0
12/11/1976,,67,60,0.45,0,0
12/12/1976,,64,52,0.75,0,0
12/13/1976,,52,45,0.01,0,0
12/14/1976,,52,43,1.12,0,0
12/15/1976,,65,51,0.02,0,0
12/16/1976,,68,43,0,0,0
12/17/1976,,68,37,0,0,0
12/18/1976,,70,39,0,0,0
12/19/1976,,70,53,0.37,0,0
12/20/1976,,64,39,0.45,0,0
12/21/1976,,44,32,0,0,0
12/22/1976,,47,35,0.01,0,0
12/23/1976,,56,36,0.11,0,0
12/24/1976,,64,31,0,0,0
12/25/1976,,68,55,2.08,0,0
12/26/1976,,56,41,0,0,0
12/27/1976,,65,38,0,0,0
12/28/1976,,69,49,0,0,0
12/29/1976,,63,39,0,0,0
12/30/1976,,73,42,0,0,0
12/31/1976,,64,32,0.01,0,0
1/1/1977,,40,27,0,0,0
1/2/1977,,39,32,1.22,0,0
1/3/1977,,43,32,0.02,0,0
1/4/1977,,57,39,0,0,0
1/5/1977,,65,52,0,0,0
1/6/1977,,61,46,1.03,0,0
1/7/1977,,53,37,0,0,0
1/8/1977,,58,41,0,0,0
1/9/1977,,70,29,0.25,0,0
1/10/1977,,39,21,0,0,0
1/11/1977,,46,25,0,0,0
1/12/1977,,53,38,0,0,0
1/13/1977,,62,44,2.17,0,0
1/14/1977,,62,47,0.02,0,0
1/15/1977,,52,37,0,0,0
1/16/1977,,43,28,0,0,0
1/17/1977,,40,23,0,0,0
1/18/1977,,40,28,0,0,0
1/19/1977,,40,21,0,0,0
1/20/1977,,59,28,0,0,0
1/21/1977,,65,34,0,0,0
1/22/1977,,57,36,0,0,0
1/23/1977,,57,45,0.06,0,0
1/24/1977,,55,36,0,0,0
1/25/1977,,58,35,0,0,0
1/26/1977,,58,37,0.19,0,0
1/27/1977,,68,54,0.27,0,0
1/28/1977,,70,33,0,0,0
1/29/1977,,45,26,0,0,0
1/30/1977,,40,37,0.74,0,0
1/31/1977,,46,34,0.1,0,0
2/1/1977,,47,30,0,0,0
2/2/1977,,63,33,0.04,0,0
2/3/1977,,59,50,0.5,0,0
2/4/1977,,57,45,0,0,0
2/5/1977,,58,38,0,0,0
2/6/1977,,55,34,0,0,0
2/7/1977,,58,42,0,0,0
2/8/1977,,53,39,0,0,0
2/9/1977,,68,38,0,0,0
2/10/1977,,70,40,0,0,0
2/11/1977,,72,53,0,0,0
2/12/1977,,66,55,0.46,0,0
2/13/1977,,69,48,0,0,0
2/14/1977,,71,41,0,0,0
2/15/1977,,55,38,0,0,0
2/16/1977,,58,33,0,0,0
2/17/1977,,69,40,0,0,0
2/18/1977,,71,50,0,0,0
2/19/1977,,72,54,0,0,0
2/20/1977,,66,38,0,0,0
2/21/1977,,71,39,0,0,0
2/22/1977,,74,50,0,0,0
2/23/1977,,71,56,0.4,0,0
2/24/1977,,76,48,0,0,0
2/25/1977,,79,52,0,0,0
2/26/1977,,75,53,0.59,0,0
2/27/1977,,61,43,0,0,0
2/28/1977,,65,38,0,0,0
3/1/1977,,68,40,0,0,0
3/2/1977,,67,49,0,0,0
3/3/1977,,72,65,1.14,0,0
3/4/1977,,70,53,0,0,0
3/5/1977,,57,48,0.52,0,0
3/6/1977,,56,43,0.12,0,0
3/7/1977,,67,40,0,0,0
3/8/1977,,70,40,0,0,0
3/9/1977,,69,41,0,0,0
